@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 {0,1,2,3}

@data
391,'2023/10/15 21:09:21:850',2,586.778625,487.424072,0.000691,558.984863,402.668762,-5.172746,517.046875,342.463562,-17.078388,489.106689,292.047974,-29.479452,471.677704,246.017639,-40.579411,437.981079,386.847198,-34.958038,466.882172,334.01358,-53.684132,516.015076,340.665741,-50.859795,532.355591,348.874725,-43.383984,440.830505,431.673859,-41.080315,496.511322,364.0495,-60.49799,537.946472,375.822784,-49.245708,538.867798,389.262878,-38.062214,463.542023,470.334991,-48.484802,520.050659,406.109009,-65.924103,555.957581,415.124542,-55.440262,555.779419,426.678497,-46.440117,498.126312,503.626923,-56.153999,545.775696,453.643005,-67.67543,576.322632,449.328217,-61.016037,576.860474,454.732697,-54.58588,2
392,'2023/10/15 21:09:21:952',2,589.985718,483.246643,0.000612,562.702698,398.979187,-5.941537,519.756165,338.371521,-17.686359,489.693298,287.725586,-29.691221,469.640564,241.576324,-40.484035,443.049347,385.95343,-35.134651,467.177185,336.686493,-53.135292,512.667725,342.272614,-50.992565,527.488403,349.83783,-44.50462,445.344788,431.525391,-40.514545,495.275726,366.586884,-59.044731,534.321045,376.424622,-48.817711,535.29425,388.63266,-38.708153,467.160583,470.044678,-47.088726,518.109009,407.135956,-63.761066,553.213318,414.358582,-54.020779,554.651794,425.112122,-45.604286,499.96521,502.868958,-54.005444,543.182312,453.533325,-65.269783,573.62085,447.919128,-59.148556,576.054016,452.810547,-52.998447,2
393,'2023/10/15 21:09:22:051',2,588.151367,484.212708,0.000514,561.375977,400.723358,-3.482678,518.916931,339.658386,-14.463071,489.12381,289.835815,-26.428593,468.524994,244.985718,-37.105576,442.308563,384.372894,-31.837225,474.301697,332.771912,-49.140015,519.725708,341.620575,-45.757175,531.662292,351.075012,-38.434452,443.521362,429.767822,-38.514931,501.58786,361.369934,-56.038635,537.83252,375.74881,-44.511795,534.157043,390.451172,-34.211742,464.122406,468.036865,-46.36467,522.84375,401.064819,-61.888275,554.863159,413.258179,-50.807137,551.490967,426.72937,-42.338036,496.723907,500.709686,-54.501694,546.41095,447.083374,-64.368988,575.152222,444.561829,-56.924911,573.981384,452.181732,-50.521111,2
394,'2023/10/15 21:09:22:105',2,589.715271,487.418854,0.000344,563.744751,406.142059,-5.000287,519.299988,346.768372,-15.321198,485.659088,295.931213,-26.199455,461.226135,247.243973,-35.439865,447.346008,389.251251,-31.843626,472.520966,340.568939,-49.507751,515.57605,348.244751,-47.207977,526.052734,356.689941,-40.437756,449.864655,432.645905,-37.56826,501.089966,368.786194,-56.2733,536.50531,379.862213,-46.454678,532.731934,391.699829,-36.406193,470.738037,469.925903,-44.606842,523.219116,408.728821,-61.575535,554.474365,417.014587,-52.854004,551.293823,427.134796,-45.245163,502.750732,502.357422,-51.947968,547.536743,454.528839,-62.904343,575.592529,450.465271,-57.146645,574.779663,455.594849,-51.581635,2
395,'2023/10/15 21:09:22:156',2,589.941772,487.737396,0.000398,564.114441,406.176605,-4.185189,521.762634,345.60437,-14.287195,491.365265,294.535767,-25.163746,470.452881,245.157288,-34.684917,444.245728,389.470825,-29.865717,466.75,343.13736,-46.954258,509.19101,348.823608,-45.10392,520.776367,354.656067,-38.972115,446.319611,432.709656,-35.986397,498.378906,371.173462,-54.286167,534.905396,381.294708,-45.599159,531.584106,391.327789,-36.576351,467.633911,469.755127,-43.267742,521.977173,410.68045,-59.844105,554.334656,417.959503,-51.903019,551.323792,426.37027,-44.901306,500.495026,501.696625,-50.781551,546.406555,454.654846,-61.543228,575.50592,450.253815,-56.179615,574.783203,454.132507,-50.959621,2
396,'2023/10/15 21:09:22:212',2,591.589355,487.803314,0.000489,565.599487,403.766388,-5.094214,522.512878,343.409668,-16.378893,492.717224,292.504242,-28.369394,472.062683,244.107635,-39.028522,442.759369,388.125641,-32.828876,472.482788,337.068085,-51.829494,519.80542,345.957153,-48.987431,532.04541,355.902496,-41.275257,445.332733,433.711792,-38.926872,499.939148,366.898438,-58.525623,539.117004,379.743683,-48.012367,536.672852,393.772034,-37.263241,466.570679,472.600189,-46.399971,522.450012,408.82074,-64.117004,557.112427,418.085175,-54.74398,554.942078,429.678833,-46.460072,499.304535,505.893005,-54.16008,546.468506,455.78241,-66.228828,576.941345,451.290314,-60.407219,577.135742,457.240082,-54.432571,2
397,'2023/10/15 21:09:22:264',2,585.939331,486.89212,0.000246,560.36499,402.020416,-5.096838,518.050537,340.970276,-16.840488,490.555939,290.187897,-29.299147,471.48233,241.914581,-40.964886,440.716705,387.913239,-33.127609,464.606537,336.596283,-51.650982,510.292389,340.63324,-49.600204,526.018616,347.303864,-42.626625,444.813995,432.823029,-39.222786,495.636047,365.57901,-58.166065,537.247559,374.531525,-48.518188,538.05658,387.105133,-38.60302,467.038452,470.884949,-46.588696,518.86145,405.772369,-63.680328,556.263062,412.250366,-54.349499,557.180115,423.502747,-46.022179,499.158722,503.731415,-54.219429,543.245911,451.840637,-65.501671,574.670166,445.12323,-59.243137,576.120544,449.81662,-52.882313,2
398,'2023/10/15 21:09:22:381',2,593.100586,488.199188,0.000213,570.044373,401.838074,-4.736331,527.556274,340.794922,-17.022985,503.032288,289.567749,-30.485754,487.029053,237.684097,-43.528351,428.013397,390.381592,-29.345528,445.715027,338.732697,-49.838345,495.3909,338.762299,-48.675743,514.645386,343.782532,-41.338104,433.548065,433.879608,-36.343914,484.683105,366.120697,-57.645123,532.188843,374.005066,-49.030426,531.748169,386.368256,-38.652283,459.212372,469.840546,-44.777618,512.26886,407.003998,-63.55547,553.256592,411.740082,-55.002583,551.542053,422.625397,-46.588829,495.256073,501.466644,-53.426785,539.463135,451.485809,-65.620766,573.090637,445.220398,-59.418545,571.402283,451.432373,-52.839405,2
399,'2023/10/15 21:09:22:486',2,586.840637,483.74231,0.000241,557.975281,403.897308,-0.71446,513.184082,348.342194,-9.286143,480.876129,299.468292,-19.314518,455.785126,247.294296,-27.46661,440.689392,390.009521,-25.152662,467.48465,342.64563,-41.658783,511.501617,345.746918,-40.811764,524.54248,350.635956,-35.83572,443.732086,430.537048,-32.842697,498.031708,365.794464,-49.99049,534.972351,374.901733,-41.803684,532.849731,386.029602,-33.293732,464.933624,464.98526,-41.508038,521.574646,401.20108,-56.407585,554.160583,410.022766,-47.555622,551.427185,421.657684,-40.282711,497.327515,495.203033,-50.406193,544.284851,444.596832,-59.116699,572.87384,441.357758,-52.277763,571.519287,448.806244,-46.186275,2
400,'2023/10/15 21:09:22:593',2,584.985046,484.877655,-0.001079,553.234436,405.646179,0.936821,506.548157,350.711273,-7.332711,470.865265,302.058044,-17.449829,444.150665,250.026184,-24.995066,431.899017,386.048248,-23.926205,464.798187,340.685516,-40.523365,507.098877,345.389008,-39.170273,517.579529,349.372711,-34.419849,433.719513,426.929565,-32.776012,498.452209,362.589691,-50.262344,533.409912,373.468292,-41.284473,528.798767,384.533875,-32.864582,454.619873,462.862061,-42.652939,524.034668,398.577972,-57.493141,555.038757,409.931122,-47.387661,550.079346,422.080139,-39.891441,488.438202,494.204437,-52.693939,546.456909,442.434875,-60.705013,575.510315,441.289001,-52.637718,573.223389,450.404938,-46.501244,2
401,'2023/10/15 21:09:22:594',2,582.179382,493.704926,-0.002007,549.688171,412.651123,2.736986,503.794556,358.346893,-5.029816,464.348358,310.189087,-14.796997,433.543915,259.872009,-21.658781,427.62149,384.655243,-24.805212,467.685394,336.287323,-41.241508,508.498322,343.400513,-38.913845,516.04303,349.604523,-33.734253,429.717957,425.55835,-34.573742,499.814087,357.718994,-51.733177,532.31958,370.1716,-41.110302,526.5672,382.523438,-31.747335,450.628387,462.063293,-45.244858,524.962463,395.162994,-59.370762,554.063599,407.984467,-47.779484,548.898682,420.362701,-39.608345,484.425659,494.462463,-56.007904,548.224731,440.340881,-63.271427,576.025696,440.267303,-54.476185,573.042297,449.27124,-48.260532,2
402,'2023/10/15 21:09:22:649',2,582.621582,491.620636,-0.002492,549.105713,412.354309,2.413004,501.516785,357.311371,-5.865352,462.95282,308.943604,-16.17564,434.125183,259.698944,-23.812939,429.790375,386.179443,-25.825745,474.507782,329.568542,-42.619888,517.254272,340.859314,-39.142014,523.535095,351.613068,-32.525845,432.21759,426.768372,-35.40905,500.186279,352.187195,-52.228855,534.574341,367.892303,-39.455605,528.943848,383.075623,-28.461039,452.760468,462.860291,-46.164059,522.68512,389.646301,-60.614159,552.812256,404.478973,-48.11343,547.436523,419.051971,-39.224369,486.152954,494.345123,-56.952061,545.191956,435.759644,-64.781616,572.689087,435.503967,-56.105812,569.201111,444.769684,-49.75333,2
403,'2023/10/15 21:09:22:739',2,577.484192,495.14917,-0.000719,545.086487,415.235138,3.875531,499.119263,358.915253,-4.444839,465.101257,309.012085,-15.523275,439.851959,257.834198,-24.780182,428.380249,390.395874,-23.745836,465.736389,332.572266,-40.076515,507.355652,338.900482,-36.361431,517.644043,348.079193,-29.180553,431.945465,428.567139,-34.107273,499.218231,352.203217,-50.318985,533.212097,366.923798,-38.222076,527.075012,384.170715,-27.829149,454.709045,461.980743,-45.291771,525.610657,387.945221,-58.989326,555.370178,401.910919,-46.697933,547.957764,417.959015,-38.003746,490.050781,491.267731,-56.432995,548.235229,431.813812,-63.536343,574.790161,430.924896,-54.451527,569.763977,440.853363,-47.61343,2
404,'2023/10/15 21:09:22:865',2,578.730347,499.961426,-0.001473,542.123047,417.038788,5.009703,495.166168,359.616455,-2.4727,457.948364,307.497681,-12.171394,429.462769,255.91423,-19.394123,427.880768,387.191498,-26.018976,476.740936,326.903076,-40.023682,519.003601,338.076965,-36.170078,526.488464,350.334473,-30.867096,433.780975,427.381561,-36.373951,507.824219,351.058868,-50.031174,538.976257,369.251801,-36.384308,532.718994,386.406555,-26.075747,458.052185,462.059418,-47.387856,531.193909,387.17923,-58.92474,557.130066,403.927917,-45.104465,550.336243,419.091431,-36.325874,494.005768,492.160156,-58.355183,553.221802,431.507904,-64.383606,577.164429,433.566345,-55.394855,573.051025,443.634216,-49.70763,2
405,'2023/10/15 21:09:22:919',2,571.616882,495.062683,-0.000567,540.066589,411.952545,0.604665,498.452423,355.816956,-11.244081,470.047455,305.829224,-24.913885,448.983185,255.431396,-37.657986,428.149628,393.144409,-35.38179,459.732391,329.049438,-52.355873,502.348206,330.568268,-47.630672,516.056824,338.436432,-39.903538,437.111389,433.442474,-44.380745,499.533966,350.836914,-60.884628,536.109558,361.670441,-46.878365,532.864136,378.272186,-35.271679,464.972443,465.956329,-53.824726,529.263123,385.850647,-67.357513,561.0979,394.57309,-52.89344,556.853394,408.909973,-42.551952,502.308868,493.482422,-63.422291,556.081543,428.595367,-72.348022,581.507568,423.756866,-63.429344,577.755798,431.703186,-55.960934,2
406,'2023/10/15 21:09:22:974',2,563.612671,496.660278,-0.000467,525.545471,416.380951,3.374419,484.973724,364.31012,-7.396764,456.602631,316.245392,-20.015018,432.969391,268.087585,-31.15406,429.046539,398.867462,-35.374249,453.14917,335.093079,-49.856892,482.384491,329.876648,-44.958473,491.213745,333.641907,-38.685421,440.960999,436.445984,-44.676388,503.624878,349.254547,-57.613602,537.534241,357.38855,-42.230186,537.274292,375.329041,-31.742748,470.313477,465.1763,-53.887966,534.630554,380.503632,-62.930691,563.157593,389.861847,-45.160385,560.761353,406.599579,-34.331295,508.174255,488.845734,-63.369984,559.837463,419.585419,-67.767403,580.531311,415.966187,-56.090019,577.572327,425.824982,-48.173512,2
407,'2023/10/15 21:09:23:025',2,564.685669,494.313385,-0.000472,526.603882,412.372833,1.852332,485.516571,359.24707,-10.09834,457.737122,311.259888,-23.775324,435.703644,264.297882,-36.039783,426.946625,396.054413,-37.154686,452.871277,331.415314,-52.930286,486.643036,328.022797,-47.933846,497.306732,332.890808,-40.942135,437.983215,434.937805,-46.257,501.05835,346.950409,-60.597939,536.636414,356.299103,-44.699097,535.176147,374.361084,-32.998863,466.957642,464.914642,-55.529125,531.589844,378.882874,-66.063454,561.776245,387.957428,-48.251152,558.486023,404.173126,-36.736401,504.628235,489.532837,-65.126045,556.413574,419.519531,-71.371979,578.819458,414.580902,-60.134624,575.249573,423.262207,-51.882549,2
408,'2023/10/15 21:09:23:075',2,565.373474,493.134277,-0.000377,526.694458,412.994629,2.701924,485.170868,358.99527,-8.342302,457.688934,310.048309,-21.118717,435.61319,262.254456,-32.775776,428.253906,397.08432,-36.116558,458.500885,331.314362,-50.703434,492.062836,328.83197,-46.478985,501.557709,334.166412,-40.551308,438.295197,435.153503,-45.307167,503.1651,347.256897,-58.009747,536.683899,356.511536,-43.161385,534.710754,374.269714,-32.875519,466.468994,464.329681,-54.443783,532.678589,377.113037,-63.856503,561.954346,386.727661,-47.085342,558.779846,403.768921,-36.629383,503.77533,487.603699,-63.78495,556.599121,416.050446,-68.721329,579.231384,411.80069,-57.614189,576.488525,421.209534,-49.835007,2
409,'2023/10/15 21:09:23:182',2,572.937866,490.880554,-0.00179,534.845093,408.661163,1.323894,491.071899,355.373291,-10.161867,460.095215,307.952606,-23.141537,436.856293,260.31192,-34.890816,432.380249,395.354858,-37.633282,464.852936,328.801483,-54.205322,506.107513,328.108002,-49.050499,518.611389,335.677063,-41.386505,442.681183,435.995697,-46.374237,498.503784,348.659912,-61.835651,535.541077,355.711884,-45.489754,536.460022,372.273254,-32.582939,469.922668,468.245667,-55.558121,526.922119,380.7724,-67.934486,559.851501,386.369385,-50.618202,560.807922,401.676361,-38.356155,505.90509,493.913696,-64.84977,553.767151,422.439636,-71.509659,577.82135,413.692719,-59.965961,577.673889,420.185913,-50.676411,2
410,'2023/10/15 21:09:23:290',2,575.567749,510.897644,-0.000243,539.260559,419.625885,6.746462,494.279175,360.454376,-3.020932,461.623352,308.500061,-16.104147,436.309479,255.868317,-28.036867,416.721161,392.736206,-29.976166,455.071533,321.440857,-44.179153,495.810944,320.270111,-38.161945,508.822601,327.816223,-30.352558,429.924591,433.725128,-41.799053,503.334106,338.128937,-54.924572,541.960815,347.553528,-39.884018,540.863342,366.290955,-29.182604,462.891998,464.573456,-53.451336,534.92395,371.924591,-63.170368,567.306641,380.564697,-46.150581,563.684631,396.371796,-35.583511,505.72876,490.868439,-65.065254,562.560608,416.498749,-70.657494,585.044189,410.681549,-59.218822,579.206482,418.375946,-50.939651,2
411,'2023/10/15 21:09:23:343',2,588.707581,516.653625,-0.00046,542.713135,411.925171,-2.536796,497.613037,360.15155,-17.817137,467.760223,318.543671,-33.309372,440.894226,281.702209,-46.769432,419.14801,409.831146,-42.987476,462.541199,332.374756,-57.331093,505.667877,334.734863,-49.502739,518.693054,345.972321,-42.586266,441.20871,457.547546,-49.257908,520.2995,352.553467,-60.518124,559.327271,359.555481,-41.799274,557.053528,379.025085,-31.011414,479.356354,490.368439,-56.368023,553.629883,389.611115,-60.047882,582.177185,396.96167,-35.587696,576.251221,417.104614,-22.300722,523.028137,514.584778,-64.70826,573.92627,433.922668,-69.728363,591.240356,424.114929,-57.733555,584.093689,431.579163,-50.108791,2
412,'2023/10/15 21:09:23:395',2,589.669373,501.589752,-0.000062,540.895203,405.863739,-2.076335,494.707214,364.55191,-15.646975,467.766998,328.438354,-29.746553,440.046448,285.713257,-41.658825,429.029968,412.654572,-36.802803,457.129272,352.797974,-52.679943,485.71759,346.361725,-51.398949,494.417175,346.847626,-48.358471,448.963135,454.434784,-43.077705,521.435364,367.899933,-54.985756,557.241089,369.653656,-42.121563,557.626404,383.236267,-35.628029,484.733429,484.636047,-50.187271,552.020874,401.275726,-55.182632,576.564758,410.035461,-35.924339,572.944946,428.732391,-26.62501,524.914612,508.758759,-58.529194,572.415039,445.001984,-61.952812,585.494141,441.250519,-51.129978,577.606201,449.857635,-45.339252,2
413,'2023/10/15 21:09:23:446',2,590.214355,492.837036,-0.000046,540.850098,397.007629,-4.593115,492.745392,359.630798,-18.742186,465.747742,325.47049,-33.024151,440.203644,276.056793,-44.721127,434.915497,414.075989,-40.052673,461.191589,366.648468,-56.691261,495.673248,361.28244,-54.419006,507.654724,363.956329,-51.041878,455.738068,457.124207,-44.94595,522.825745,382.477478,-59.570179,557.826538,382.299316,-47.970497,559.607971,395.106262,-41.991482,490.759583,488.093903,-50.755196,555.800293,411.401184,-56.547569,580.083679,415.997955,-36.511848,579.082886,432.621582,-26.101391,528.885803,512.532043,-58.139874,576.994568,452.896851,-64.684784,591.721252,444.104706,-54.825516,586.251221,450.149109,-48.675888,2
414,'2023/10/15 21:09:23:616',2,586.611877,512.677673,-0.00025,536.266602,420.317902,-4.063049,495.921509,378.357147,-20.080135,477.746185,338.204376,-36.158871,455.879089,281.392365,-49.295815,431.536591,429.86615,-40.223892,455.950958,372.294312,-56.713085,474.707306,356.828339,-56.773857,471.992889,347.879913,-56.336601,457.444641,470.229248,-46.079845,526.893372,377.711151,-59.959015,560.804199,375.648254,-46.103836,557.437988,390.230133,-38.442406,495.767822,498.979462,-52.782188,564.745972,410.391144,-57.207138,585.867432,418.969604,-33.484646,577.741211,441.073975,-21.200344,536.787292,523.370972,-61.492188,590.736938,449.563751,-65.078522,600.350464,448.873413,-51.101315,587.039978,464.611267,-42.999504,2
415,'2023/10/15 21:09:23:617',2,588.075012,516.26416,-0.0004,542.736267,425.49823,-0.698282,507.555145,370.183014,-15.65848,489.397003,325.384583,-31.376083,468.963135,277.011841,-44.379639,441.859619,416.889191,-37.683723,474.026978,360.023071,-51.079391,492.914978,350.918518,-48.149212,486.704041,344.443604,-46.739563,462.635376,459.374603,-44.61824,541.395142,365.220673,-54.108215,573.600281,370.748566,-38.616917,565.874756,388.120117,-31.337841,498.475708,490.627655,-51.81266,577.125427,399.650391,-51.606274,597.445862,411.889893,-27.397144,585.875916,434.435638,-16.09832,540.644043,515.7229,-60.784737,598.491333,437.701233,-62.132286,610.291931,439.799347,-48.131935,597.7771,456.447113,-40.450741,2
416,'2023/10/15 21:09:23:701',2,586.390442,518.573486,-0.000281,545.906738,430.301147,1.318136,514.38916,379.514221,-11.989595,496.877411,337.522278,-26.246164,473.647919,291.785767,-37.663841,447.961243,419.683258,-34.217617,475.181641,363.500092,-48.244186,486.978607,355.40921,-47.38287,479.431183,350.568634,-47.023739,470.407135,458.71756,-41.980843,544.695007,366.554504,-52.202827,574.76947,373.35498,-37.98056,568.229126,391.987366,-30.563486,507.38205,487.62207,-49.884243,582.997742,401.80481,-52.645199,603.018127,416.035339,-32.21981,592.366272,438.588593,-22.574097,550.073608,510.55957,-59.101936,606.894836,438.572601,-62.075218,618.709167,442.262543,-50.792271,608.440186,457.922394,-45.309586,2
417,'2023/10/15 21:09:23:757',2,581.800293,518.828369,-0.000529,551.373413,427.132629,0.362074,523.2276,370.618866,-14.376749,509.809845,327.577637,-29.760071,495.824158,288.442169,-42.76952,447.997955,417.513062,-37.351284,474.869934,355.416565,-51.510925,492.12912,347.325195,-51.808113,487.011566,340.176971,-52.753811,468.733551,459.597412,-45.162903,545.826782,360.640015,-55.869637,575.662292,367.633911,-43.002853,566.605774,382.973938,-37.195835,506.285522,489.065002,-52.945694,584.75647,396.401917,-57.131805,603.565491,409.677277,-37.499962,589.181885,429.013275,-28.674637,551.742615,510.715424,-61.833633,606.882446,435.547485,-67.10202,617.415894,435.799713,-57.297276,605.195862,445.936127,-53.42889,2
418,'2023/10/15 21:09:23:809',2,584.549561,512.584167,-0.000213,546.438599,423.830017,2.275737,508.00354,369.371948,-10.327424,483.180756,325.215881,-23.983643,455.139191,279.537323,-34.517445,448.883606,411.307648,-32.475426,473.935181,353.586273,-46.564407,484.935089,344.468964,-46.219494,478.450134,338.658264,-45.474537,471.403473,451.598022,-41.197128,545.611633,357.983215,-52.858967,575.355164,362.568085,-38.619305,568.627441,379.806305,-30.79129,508.623718,481.099243,-50.267696,580.211792,393.478058,-56.528358,598.95636,407.108521,-37.645512,587.924927,428.577332,-28.562456,552.473938,505.266083,-60.210152,604.957886,433.074249,-62.850616,614.927979,436.398895,-50.639523,603.759094,450.989746,-45.092113,2
419,'2023/10/15 21:09:23:862',2,574.48822,525.057251,-0.000338,527.336121,442.152039,6.235561,492.165771,393.894531,-5.879752,467.026398,349.480347,-19.28479,437.350067,305.892242,-29.568531,445.368042,423.448517,-32.848537,466.398834,355.358368,-44.389492,471.204437,335.794037,-43.430637,463.204559,323.719055,-44.015125,471.47879,455.803864,-42.428009,546.504883,350.959656,-52.037491,574.405762,348.412109,-34.000187,569.829651,365.223175,-23.913473,509.58667,478.558899,-51.924999,583.481201,383.834045,-54.958443,600.324829,398.752289,-32.08326,590.539551,422.701996,-20.843689,551.327271,496.022583,-62.244846,606.409119,420.983215,-61.367874,612.875,430.278229,-46.547081,600.472595,450.56012,-39.777248,2
420,'2023/10/15 21:09:23:971',2,577.992554,519.335938,-0.00016,536.271667,434.642029,5.960526,498.430176,377.267578,-5.293106,473.561432,327.632416,-18.625523,445.306061,281.955902,-29.804333,445.604889,404.471222,-29.186462,472.353577,337.504395,-40.666569,483.665344,327.907898,-38.853695,478.248352,326.213013,-37.396427,466.979156,441.438141,-38.91927,548.468445,338.291992,-48.315346,577.90686,344.084747,-32.857948,573.990601,364.822174,-24.559509,503.578156,468.636017,-48.538815,583.743347,374.314758,-53.702999,601.935913,390.787323,-35.107243,593.696533,414.39975,-26.051716,546.296082,490.95752,-58.604828,606.858582,416.550659,-58.878887,616.378845,425.248596,-46.480778,607.296936,442.826202,-40.982506,2
421,'2023/10/15 21:09:24:072',2,560.428101,509.096497,-0.000121,507.60202,434.456329,11.027207,478.423462,369.221802,-0.596843,465.815979,318.127869,-14.096582,452.242767,281.578796,-26.396265,434.832092,387.566284,-32.058666,464.748352,304.010956,-41.028427,483.876648,281.615509,-37.036667,492.279633,270.57074,-33.845749,466.154633,418.046021,-43.389252,545.459839,310.762909,-48.846443,572.556335,322.75,-27.951767,567.729309,344.102173,-16.874071,510.796997,442.007874,-53.53698,585.915649,344.3125,-53.127022,597.921631,367.645508,-30.804831,583.324768,391.859772,-20.763966,559.774597,461.114838,-63.789093,611.950745,384.075806,-57.470623,613.854675,404.153198,-41.35923,599.591553,426.781738,-34.851395,2
422,'2023/10/15 21:09:24:123',2,560.520325,511.846527,-0.000224,505.764038,438.250488,11.306981,475.439941,370.654297,-0.886527,460.756012,317.874268,-15.165184,444.720337,280.044891,-28.457479,431.134003,385.928223,-32.471222,469.597565,295.445465,-39.658466,493.895813,275.413025,-32.422607,504.706024,265.979462,-27.163609,463.037201,416.268494,-44.326496,547.783813,306.334595,-48.847111,574.402283,322.955719,-25.562031,568.541748,345.398407,-12.901202,508.348938,440.656158,-55.029827,589.085205,341.289795,-53.547901,599.721558,368.948608,-29.852737,583.971375,394.144196,-19.112337,558.643799,459.970764,-65.899429,614.163879,380.105408,-58.328102,615.681152,404.630737,-41.483677,601.562256,429.252655,-34.714619,2
423,'2023/10/15 21:09:24:178',2,563.546204,521.743652,0.000404,515.466248,446.250244,9.948982,485.111938,380.584839,-1.564955,468.761505,325.062622,-14.984053,445.394501,278.218048,-27.452971,436.480682,397.230927,-30.834381,478.819153,315.025391,-39.110352,499.730682,292.887268,-35.299492,505.618073,283.222382,-32.75626,467.961273,428.989227,-42.181683,555.836548,325.224792,-47.502872,582.799866,334.127289,-27.748209,578.595459,355.943024,-17.507561,512.349365,454.924927,-52.437378,595.740051,360.92334,-52.540352,608.391357,384.318207,-32.146332,594.707153,410.637024,-23.3624,560.589905,476.722198,-62.964233,620.118286,402.202942,-57.980953,620.763733,421.14505,-43.262913,606.039429,444.519318,-37.418056,2
424,'2023/10/15 21:09:24:233',2,567.00769,525.369873,0.00053,526.120728,447.472687,9.409082,500.62793,383.289734,-1.85713,484.578278,326.692902,-14.640405,459.845215,278.214111,-25.522032,443.174744,400.636993,-30.659327,483.653046,325.467743,-40.13789,502.030609,307.990662,-36.979351,504.754761,299.180847,-34.932964,469.182648,432.634827,-41.882038,558.557495,334.06424,-48.60445,586.445374,346.636597,-29.389591,580.500671,368.755585,-19.745131,510.052917,459.10965,-52.316334,596.142883,369.347809,-53.200897,609.956604,394.455505,-33.084206,595.052246,421.281677,-25.452662,557.645935,481.201691,-63.192715,618.440186,407.851868,-58.383797,622.069092,425.076599,-43.636517,607.324402,447.493683,-38.827244,2
425,'2023/10/15 21:09:24:287',2,567.738159,518.639526,0.000535,524.210999,441.962616,6.363915,496.134552,378.510162,-5.703004,479.392181,321.12326,-19.440008,455.118683,266.011566,-31.490833,441.239563,399.870026,-33.400246,481.906525,328.799683,-43.388012,508.158264,314.011261,-38.857845,514.789307,308.397247,-35.49984,468.668549,434.586517,-43.353436,554.418457,338.25943,-52.206474,584.373169,349.073792,-34.107494,580.220764,371.05307,-23.681894,509.804932,462.68924,-52.666161,592.733459,375.185852,-56.040737,608.186401,396.833466,-36.255398,596.519592,422.257294,-27.046925,556.931946,486.329224,-62.518639,617.32428,415.078918,-60.440681,621.761292,427.420227,-46.190536,609.381348,446.963898,-39.696907,2
426,'2023/10/15 21:09:24:391',2,571.405029,518.963623,0.000562,532.735413,435.525909,6.767574,503.168549,370.722107,-5.351945,483.973419,314.666626,-19.208857,459.602905,262.965668,-31.257156,441.682556,396.109833,-32.670258,481.514526,322.659515,-43.460793,507.926147,309.428864,-38.421021,514.119812,303.979126,-34.039333,464.188385,434.31842,-43.184551,551.3125,335.725952,-51.85487,583.482605,348.526337,-32.825985,579.048645,370.481049,-22.172592,503.139252,465.297058,-53.200256,588.274475,374.678833,-56.091221,606.917908,396.226135,-35.333172,594.983765,421.440643,-26.171579,550.558411,490.915649,-63.821671,613.793396,415.884918,-62.184292,623.557861,427.365814,-47.979801,612.552795,447.467896,-42.008884,2
