@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
68,'2023/10/21 14:52:31:873',3,449.665955,485.416412,0.000348,426.390961,433.296967,23.668541,422.789063,383.342377,23.982115,425.572418,340.911072,20.881807,422.221832,310.401031,18.589134,395.835724,367.037506,-5.242498,446.960693,320.146515,9.15421,465.515961,320.617645,24.91802,465.483246,325.593414,30.997177,415.366089,376.740814,-18.796476,472.263611,333.399323,-2.960352,477.209106,351.678955,11.744187,464.494171,366.09079,13.49112,442.171661,389.989319,-28.563633,494.471405,348.623322,-12.356247,497.435211,371.234802,-0.534383,484.101776,386.2005,-1.164576,473.145874,402.72702,-36.867542,511.218353,369.629669,-21.733541,511.20343,389.359558,-11.851696,499.50235,404.075165,-10.672502,3
69,'2023/10/21 14:52:32:535',3,447.659149,482.440948,-0.000106,424.413727,431.849823,23.712494,418.906464,383.144745,25.936737,419.212158,342.233765,24.775892,413.568512,314.530701,24.555946,399.993439,365.392761,-2.392604,450.40979,319.495697,11.275475,466.785522,320.084351,26.474182,466.205627,324.900116,32.567886,418.503876,374.597717,-15.513746,474.487244,332.079437,-0.478967,476.936646,350.739624,13.159461,463.989624,365.180359,15.193833,443.556946,387.911804,-24.987082,494.094574,346.876068,-10.780813,496.288971,368.68335,0.123384,483.815277,383.535095,0.124806,472.717529,400.708862,-32.737648,509.209625,367.433533,-20.717804,508.898193,384.7211,-12.163243,498.271088,398.036102,-11.096606,3
70,'2023/10/21 14:52:32:536',3,445.031647,480.016541,-0.000058,424.192352,426.033447,22.789305,421.537872,376.732605,24.265547,422.799316,335.90155,22.578672,416.2258,306.816589,22.591738,401.605072,359.110809,-2.651702,452.924988,316.481262,10.334821,468.050171,319.06839,25.035946,466.75351,325.29245,30.858818,418.539673,369.818024,-15.682975,477.830475,330.129974,-1.618206,479.05661,350.130493,12.16936,464.805359,363.889313,14.194644,441.977386,384.687561,-25.396574,496.410187,347.832825,-11.424896,496.463654,371.117249,-0.295014,482.302063,384.733063,-0.50586,469.175598,399.168213,-33.637535,508.83725,370.751862,-21.096262,507.290344,389.63913,-12.253117,495.555237,402.341553,-11.33235,3
71,'2023/10/21 14:52:33:176',3,446.814819,477.666168,-0.000061,425.500427,422.913116,22.882889,423.372314,372.785278,23.703117,426.211212,331.425476,21.951769,422.252747,301.129242,21.824678,403.945953,355.836395,-5.441112,457.249268,312.248016,9.831415,474.593994,313.467865,25.782017,474.393066,318.916412,31.849991,422.855713,368.189026,-17.973236,481.827515,327.612976,-1.556822,482.774994,346.562042,13.498445,468.441071,360.369232,15.059127,447.79248,384.004028,-26.831224,500.179352,346.352173,-10.44849,499.566986,367.934937,1.097232,485.250458,381.57135,-0.077172,475.984528,398.791687,-34.25021,513.404175,368.80542,-19.471668,511.056763,386.561951,-10.523409,499.201508,399.708466,-10.635872,3
72,'2023/10/21 14:52:33:177',3,447.965668,478.73291,0.000108,426.004517,424.190002,24.003038,423.674866,375.272125,25.708368,427.743439,334.990784,24.488829,426.184235,305.98822,24.930378,403.944855,355.863129,-3.408952,454.818665,311.778961,11.069304,473.330658,311.565613,25.945921,474.052185,316.514954,31.430763,422.969879,366.800537,-16.033035,481.807098,326.952606,0.450929,485.299225,345.909302,15.133148,471.792114,359.940765,16.302387,447.991119,381.726959,-25.004911,499.773193,346.053802,-8.135757,500.487946,367.880219,3.23424,486.171143,381.446442,1.670399,476.154358,396.315216,-32.50074,513.204834,368.647827,-16.998659,511.684692,387.276978,-8.056253,499.225952,400.819824,-8.393867,3
73,'2023/10/21 14:52:33:804',3,445.53244,477.566193,0.000037,424.658508,424.115326,22.764502,421.805878,376.028717,24.992786,424.731445,335.693604,23.995798,421.826843,307.405243,24.91308,401.328888,356.086487,-1.304928,451.518829,310.821747,10.52619,467.431061,311.499207,24.532961,467.656525,316.890961,30.277658,417.628998,365.128693,-14.06415,478.237152,324.825531,-0.50199,480.272278,346.007568,13.409052,466.541229,360.537598,15.59123,440.637146,379.038086,-23.726192,496.544861,342.830292,-9.943857,496.654694,367.175629,1.662738,482.332245,380.93634,1.706399,467.366516,393.706024,-31.992331,508.553864,366.429565,-19.403103,507.531128,386.460114,-10.30279,495.480957,399.621429,-9.269109,3
74,'2023/10/21 14:52:33:805',3,442.01474,477.239685,-0.000062,421.591278,422.409119,21.940823,418.453033,373.336182,23.556616,420.040009,332.799347,22.285032,415.600861,304.952454,23.127113,402.009491,355.716461,-3.332728,453.079987,310.881561,9.003806,468.396881,313.735657,23.542213,466.91394,321.411133,29.395943,418.452423,366.361725,-15.652249,478.157623,324.291107,-2.290944,479.874084,343.612396,11.868777,465.941681,357.360443,14.364856,440.584534,381.322693,-24.76914,494.68512,343.176544,-11.177471,494.623413,365.434296,0.77348,480.428711,378.719879,1.400827,466.037567,396.481415,-32.541016,505.761017,367.626678,-20.442877,504.230896,385.099792,-11.32335,492.177765,397.28537,-9.981783,3
75,'2023/10/21 14:52:34:407',3,444.058502,478.018066,-0.000034,424.379059,422.009338,21.870001,422.885071,371.936462,21.966051,425.570313,330.255188,19.531891,421.257538,300.060974,18.93593,403.007813,357.168335,-6.716379,457.365845,312.192719,6.758222,474.754028,313.09256,21.806536,474.658875,318.375214,27.551014,420.792511,369.814087,-19.346523,482.615143,328.715149,-4.384071,483.564087,349.056335,10.333226,468.560608,363.812134,11.84947,445.044525,385.907806,-28.505053,500.795715,347.435608,-13.497009,500.045349,370.534241,-1.856518,485.017273,384.833618,-2.845697,472.893555,401.209747,-36.285229,512.950867,370.531219,-22.542179,510.513336,389.179352,-13.321018,498.025818,402.596527,-13.080075,3
76,'2023/10/21 14:52:34:410',3,451.46405,481.308197,0.000359,429.508392,425.499969,24.166906,426.744751,376.238098,25.672853,429.92926,334.925079,24.221134,428.66217,304.551422,24.603535,409.073578,358.371033,-2.592764,461.59317,312.128723,13.408304,479.464691,314.051666,29.859106,478.100861,320.527863,36.186405,427.218475,369.768005,-15.892939,485.151398,327.913879,1.737337,488.627014,346.715912,17.213785,475.256897,360.512512,18.878761,451.729126,385.190491,-25.647417,503.285767,346.323029,-8.681013,505.086273,368.108948,2.835931,491.590302,382.714661,1.70146,479.91391,400.443878,-33.949081,517.700806,368.781738,-18.825758,516.584717,386.110382,-9.666807,504.630798,399.880615,-9.392444,3
77,'2023/10/21 14:52:35:048',3,451.071442,480.50296,0.000314,429.172394,424.617584,23.491472,426.766479,374.580994,23.985907,430.631256,332.820709,21.975809,429.151306,301.418121,21.71344,408.873413,357.004181,-5.217655,461.818604,311.674591,11.858208,479.950165,314.679382,28.760511,478.609894,321.852081,34.970932,428.411346,369.769806,-17.895893,485.246765,328.80896,0.817096,488.104889,347.582275,16.547829,474.303802,361.29834,17.419168,453.741791,385.930054,-26.832703,503.750244,348.033722,-8.455979,504.655945,369.179199,3.085274,490.622955,383.134491,1.116709,482.219238,401.434845,-34.429562,518.097168,370.456024,-17.716169,516.204468,387.782471,-8.540251,503.988068,401.334808,-9.042298,3
78,'2023/10/21 14:52:35:050',3,448.858276,481.206268,0.0001,428.305176,426.452484,24.74917,425.508942,377.372711,27.262997,427.973999,336.524628,26.42634,424.000641,306.847473,27.051205,407.770477,356.874878,-0.243369,460.293762,312.841461,14.601412,476.719513,314.139587,29.846855,475.778931,318.691589,35.718258,425.562897,368.067535,-13.670764,485.398315,328.633942,3.26525,487.322021,348.835693,18.199726,473.028076,362.784546,20.175774,449.944641,383.584808,-23.6625,503.034241,347.177734,-7.275252,503.000549,370.423401,4.108247,488.796814,384.677734,3.385229,478.124634,398.966888,-32.131916,516.40802,369.928711,-17.613613,514.18042,388.965332,-8.484431,501.817261,402.484131,-7.93123,3
79,'2023/10/21 14:52:35:684',3,446.37973,479.937775,0.000188,425.709259,424.13208,22.755812,423.603882,374.42099,23.441027,426.090912,332.995911,21.502134,422.154175,302.052094,21.321178,406.964966,356.643402,-4.614578,460.687988,312.467743,9.823082,477.791992,314.032928,25.284512,477.592224,319.274139,31.268566,424.877258,369.410858,-17.219717,484.922394,329.20932,-0.860647,485.763947,349.468262,14.622478,471.353699,363.795502,16.705267,448.819641,386.029327,-26.399799,502.15625,348.527039,-10.397372,501.190033,370.983582,1.362514,486.942017,385.244995,0.642388,476.128021,401.982117,-34.18021,515.081848,371.424377,-19.815367,512.442444,389.273224,-10.619322,500.224762,402.585785,-10.243169,3
80,'2023/10/21 14:52:35:685',3,448.603821,481.597687,-0.000045,427.827972,427.550568,23.075729,425.448883,378.018494,25.029869,427.817352,336.394836,24.129726,423.487,306.233521,24.615477,405.50943,359.255402,-3.075564,458.989227,314.18335,11.351382,475.830933,314.667694,27.071304,475.73465,318.789978,33.4949,423.469543,371.431274,-15.839367,483.440033,329.304596,0.211777,484.709534,348.930786,15.554721,470.692291,363.309265,18.267933,448.090698,387.627319,-25.160688,501.561584,347.292206,-9.948771,501.828339,369.452881,2.025823,488.612152,384.18634,2.115905,476.502228,403.048492,-32.968082,514.828125,370.063965,-19.89119,513.191345,387.148102,-10.642732,502.403534,400.210175,-9.628524,3
81,'2023/10/21 14:52:36:298',3,454.152039,483.414398,0.000437,430.792328,428.817688,25.927671,428.385132,379.647064,28.166779,432.937408,337.573334,27.706791,430.667419,303.608795,29.215094,410.820679,358.963501,2.668021,461.95752,318.077698,22.418419,480.322205,318.921661,38.729774,479.814392,323.059906,44.260181,431.970978,370.574768,-10.76055,485.788849,335.921783,11.142048,488.258179,354.579254,25.549641,474.700745,367.667084,24.974665,459.329254,385.986511,-20.43717,506.395508,354.036804,0.411021,506.823914,375.248383,9.540731,493.119415,389.028748,5.31583,490.238647,401.213959,-28.66765,523.282349,373.783752,-10.01672,520.359192,391.852234,-2.548625,508.635254,405.511261,-5.071235,3
82,'2023/10/21 14:52:36:300',3,454.862305,483.828278,0.000336,431.954376,429.194305,24.643099,429.475159,378.834167,25.250769,433.643494,335.55722,23.619295,430.031616,300.503052,23.858774,409.269379,359.265991,-1.921774,462.426331,318.135529,17.773054,479.869965,319.593628,33.521774,478.71936,323.719055,38.030666,430.977631,372.103638,-15.069175,485.91275,337.024719,6.701509,487.169342,355.757324,20.79648,473.393158,368.795471,19.074963,458.771179,388.219452,-24.295652,507.373718,355.149384,-3.287352,507.218567,376.024902,6.161596,493.409668,389.515869,1.427374,489.911621,403.512817,-32.197952,523.578857,374.678833,-12.980067,520.691162,392.83078,-5.015704,509.301453,406.393555,-7.885378,3
83,'2023/10/21 14:52:36:608',3,452.795441,492.026978,0.000566,430.124878,432.55014,25.496006,427.645447,380.837067,27.246864,432.135162,340.100647,25.253166,430.486206,311.781067,24.42407,409.840729,361.279297,-0.551354,464.22998,315.325226,13.241014,481.522766,321.100403,27.688213,478.095612,331.166443,33.166023,429.742096,371.573761,-13.873288,488.339478,329.595734,1.31582,495.039001,348.263367,14.839716,482.45105,362.14978,16.521164,455.658234,386.557648,-23.507975,508.270874,349.015167,-7.470826,511.461609,371.222809,3.879476,497.206909,385.196045,3.907341,485.004578,401.883759,-31.579262,524.084534,373.299469,-16.346544,523.969116,392.400055,-6.721162,510.676758,406.748871,-4.975999,3
84,'2023/10/21 14:52:36:916',3,452.938141,493.551086,0.00063,429.537384,434.728394,25.618614,428.614471,384.24823,26.966635,436.077698,344.169037,24.936712,438.842773,316.457916,23.956945,408.559082,365.404053,-3.372255,461.784454,314.015167,10.239635,482.112488,316.377502,26.034201,480.877106,324.770416,32.720421,429.394196,375.716644,-16.498737,489.249908,328.374481,-0.8392,497.566742,348.360352,15.518565,484.334229,365.116791,18.823391,456.640411,390.516602,-25.817858,509.642792,346.895874,-9.647042,513.545593,369.257874,4.328352,498.956573,385.670349,5.82736,487.408752,405.827972,-33.524349,526.728027,370.827026,-18.30814,527.045166,388.740631,-7.229289,513.602539,404.475037,-4.693762,3
85,'2023/10/21 14:52:37:549',3,453.00708,491.641113,0.000762,432.590942,431.682922,25.1423,434.19931,381.555237,26.109989,442.84726,341.755646,23.489817,445.27356,312.822113,22.001337,410.280975,361.46994,-2.393313,463.580475,313.503418,11.029412,482.920319,315.383118,26.482315,481.624329,322.484528,33.053391,429.492523,371.917419,-15.74318,492.625946,329.782806,0.257298,499.376068,352.617249,16.153172,484.517151,369.306061,18.878813,455.658966,386.72644,-25.537374,512.487549,349.249542,-8.831996,514.47345,373.511658,4.148646,498.026703,388.596802,4.503369,485.198517,401.823914,-33.909264,527.884094,372.28363,-18.079538,527.278931,392.442871,-7.670428,512.440002,407.478333,-6.079812,3
86,'2023/10/21 14:52:37:550',3,451.704498,493.305481,0.000846,433.205688,432.225098,24.07979,436.98349,380.634583,23.711216,446.004303,339.024384,20.176298,447.864746,307.489441,17.998966,412.176636,360.373627,-4.715684,468.055847,313.597931,9.158035,487.759094,317.080414,24.451885,485.973175,324.878815,30.412298,430.620117,372.141998,-18.014841,495.155731,330.326965,-1.984324,500.030457,353.583923,13.925338,484.178101,370.249146,15.8372,456.38797,387.938416,-27.7701,515.178589,350.105896,-10.814013,515.279724,374.988037,1.976804,498.061005,390.443024,1.422194,485.893646,403.96759,-36.293159,531.058777,372.796844,-19.665131,529.331238,393.601654,-9.276096,513.840759,409.425018,-8.378823,3
87,'2023/10/21 14:52:37:895',3,452.44635,493.779419,0.000692,434.375153,434.91452,24.734268,436.147308,384.826599,25.979006,444.231018,344.341858,23.753494,447.450745,314.849335,22.749775,413.423035,364.328094,-1.976985,464.324951,313.972961,10.18644,483.859131,313.157043,25.004002,484.103821,318.630829,31.685261,431.42926,374.381683,-15.140287,493.631714,329.103943,-0.308964,501.5625,350.770844,16.074997,488.259735,367.859863,19.863472,456.699799,389.120697,-24.975451,512.687988,348.04361,-9.339704,515.454773,371.957733,4.484322,500.474823,388.191345,5.999672,485.620331,404.727234,-33.41156,527.774353,372.2883,-18.193645,527.867798,391.756348,-7.098084,514.21991,407.535004,-4.552649,3
88,'2023/10/21 14:52:38:230',3,453.46991,493.641083,0.000824,433.716064,433.110504,24.120195,436.315094,382.033173,24.810823,443.876221,341.12384,22.444517,444.497467,310.148773,21.555986,416.892487,361.12439,-3.295665,469.393433,314.261871,10.083111,487.010162,315.983215,25.229406,484.564972,322.198212,31.55899,436.039246,373.02652,-16.021296,496.043091,330.582428,-0.538253,500.435333,351.557068,15.363933,485.381927,366.490723,17.991779,461.589935,389.089722,-25.284241,515.195374,351.076721,-8.831545,515.192993,374.224182,4.150832,499.221588,388.795776,4.381913,490.151245,405.337219,-33.241486,530.726013,374.507355,-17.255857,528.371704,393.712067,-6.852318,514.124817,408.569885,-5.381762,3
89,'2023/10/21 14:52:38:881',3,451.391693,494.70929,0.000751,430.67627,434.372131,23.927456,432.982605,383.352386,25.22308,441.596741,342.58493,23.416037,444.053101,313.205231,22.820036,412.301544,362.37085,-3.231143,466.804443,312.381866,10.562014,487.282806,314.121216,26.442085,486.749542,321.515961,33.423759,432.086304,374.371063,-15.711584,491.032959,328.018524,-0.533541,497.152435,348.525757,15.738782,483.876556,364.659149,19.266729,458.214478,390.684875,-24.65267,510.14505,348.402679,-8.421613,511.88504,371.489929,5.328277,497.591156,387.605499,6.664287,487.525604,407.492828,-32.276485,526.266968,372.992432,-16.750582,525.085876,391.777618,-5.830944,511.952698,407.678345,-3.346352,3
90,'2023/10/21 14:52:38:883',3,443.615509,495.102081,0.000793,424.175293,433.596222,23.739361,425.370911,381.172638,24.333437,432.531219,338.522156,21.549856,432.940735,308.475037,19.63452,402.339508,363.981506,-4.493265,463.261597,313.498749,9.10436,483.660858,320.55069,25.48427,481.53479,330.441071,32.616829,419.872467,378.106323,-17.834848,483.923157,330.47345,-3.467078,490.792389,352.287903,13.365897,477.441589,368.093262,17.987101,444.354004,395.795502,-27.703924,502.507294,350.171417,-13.572535,505.687866,374.215576,0.502569,491.079895,390.385254,3.107623,472.690125,413.173767,-36.149323,516.864746,375.565979,-23.24629,516.639771,393.361603,-12.085918,502.902802,408.282776,-8.485651,3
91,'2023/10/21 14:52:39:491',3,456.55661,500.809692,0.000621,434.096313,440.369354,19.902533,437.325928,387.626831,16.450605,447.139465,343.084869,10.87791,450.677155,307.932922,6.520261,412.03479,373.17334,-14.19651,473.888245,320.024139,-1.534903,492.932709,328.374359,15.48086,488.873901,339.419708,22.916019,431.634338,390.380005,-26.375776,495.402649,337.586914,-13.829998,502.537262,359.249695,5.556168,489.062653,376.136383,10.778616,458.228668,408.785034,-35.136196,516.322021,356.463776,-21.724945,517.490967,380.947662,-5.753804,501.953949,398.252655,-3.298817,488.350006,426.075378,-42.881634,531.935059,380.79953,-28.918633,529.801147,398.211823,-16.420294,515.666382,414.2789,-12.865005,3
92,'2023/10/21 14:52:39:492',3,458.167572,500.535675,0.001207,438.39917,437.370392,21.245295,445.173615,383.602814,16.546162,459.011932,340.068817,9.678273,466.660706,304.459595,4.504854,413.915253,365.957611,-14.694788,477.009155,313.181549,0.115002,494.902344,325.051758,18.313162,488.159027,338.397888,25.629519,434.177673,383.72171,-27.817198,500.503632,331.359833,-13.4918,507.349426,353.280762,7.533113,492.425842,368.24295,12.616947,461.585602,403.215881,-37.420517,521.690552,353.486298,-21.242744,521.20343,378.257202,-3.572347,503.330048,394.260498,-1.279037,492.075378,422.300079,-46.209095,538.18335,379.463257,-28.474625,534.598572,398.227295,-14.23621,518.049561,414.193573,-10.899734,3
93,'2023/10/21 14:52:40:112',3,454.798615,500.337646,0.000943,436.142212,436.009949,20.938101,442.449036,380.963623,16.303282,454.478577,336.737183,9.401037,458.634766,301.566528,3.739316,411.109589,365.015411,-15.95433,476.87674,313.915222,-1.24491,492.765076,326.699677,17.615742,484.327423,339.886963,25.388235,431.281158,384.344879,-29.204414,498.860657,331.700928,-15.424879,504.202728,353.856842,5.712092,488.638428,369.15271,11.271018,458.445557,404.948669,-38.825008,519.337036,352.672485,-23.510084,518.546631,377.429413,-5.636027,500.757965,393.520874,-2.701185,488.97937,424.506805,-47.511856,534.639282,378.400787,-31.295294,530.852295,396.484985,-17.310352,514.768555,411.843231,-13.546056,3
94,'2023/10/21 14:52:40:113',3,452.291626,499.924622,0.000959,430.586182,436.530792,20.774603,435.123749,383.561951,18.550119,446.155975,340.713562,14.557079,449.300323,307.483429,12.917666,414.940826,365.1203,-10.865677,477.054108,316.407013,4.402916,492.981262,330.347626,21.53701,484.477173,344.325043,28.437746,434.30368,381.498199,-22.933559,499.935028,335.256897,-7.682152,504.818115,358.135742,10.682271,489.384644,372.260651,14.328242,460.005219,400.616608,-31.602757,517.811279,356.466705,-16.148611,517.3302,380.424286,-1.268504,500.206696,395.744324,0.039507,488.224609,419.15799,-39.309822,531.724304,381.057983,-23.87682,528.589661,397.881073,-12.259138,513.265625,412.179535,-10.168783,3
95,'2023/10/21 14:52:40:772',3,451.573212,501.665436,0.000859,429.910156,439.701141,22.108559,433.966187,387.192535,20.173527,444.242737,344.515167,16.310293,448.15567,310.800842,14.875971,416.82547,367.091187,-10.317348,477.078979,316.562164,4.940419,493.697388,329.863708,22.859093,486.502563,344.36615,30.419666,436.977905,383.466583,-22.556015,500.836456,335.315155,-7.30128,507.577545,357.556458,12.539804,493.755005,372.539032,17.296051,462.804688,402.785919,-31.299009,519.574402,357.544586,-15.238093,520.031433,381.225922,1.233087,504.002075,397.037933,3.568986,490.935608,422.307953,-39.045856,534.179565,383.51709,-22.423252,531.623779,400.364929,-9.513896,516.793274,415.286896,-6.512867,3
96,'2023/10/21 14:52:40:774',3,444.494659,503.489807,0.000858,425.242004,441.390137,22.924391,429.420563,388.281036,21.307926,439.254669,344.74353,17.12512,441.761444,312.172791,15.001866,407.91571,365.763489,-10.483591,472.62384,316.647461,3.161753,491.130127,332.154541,20.644333,484.007385,348.116058,28.087358,426.014648,382.402527,-23.756907,496.265625,335.126617,-10.893214,505.029114,358.285645,8.306757,490.849274,373.969788,13.48948,450.722565,402.352783,-33.382301,514.720886,357.760986,-19.281483,516.056396,382.760162,-2.604643,499.463501,398.572815,0.553756,478.790955,423.199097,-41.873249,527.571716,384.399231,-26.805981,525.921326,401.957153,-13.427074,510.946014,416.485107,-9.319898,3
97,'2023/10/21 14:52:41:386',3,444.608429,500.719543,0.000817,426.022461,438.671204,22.519089,429.317444,384.981293,21.153692,437.796326,341.479919,17.364401,438.297821,309.072876,15.054643,408.470978,363.827057,-11.357122,471.51059,314.341278,1.967589,488.25769,330.428619,18.707863,480.041351,346.544006,25.645458,426.531921,381.764343,-24.236486,493.126282,332.037354,-11.294601,502.056976,353.866241,7.509281,489.106812,369.193634,12.7226,450.649719,402.580444,-33.469116,510.883759,354.828613,-19.960661,513.420959,378.018524,-3.914088,498.669769,393.391846,-0.62731,477.843292,423.697113,-41.504753,523.341064,382.903473,-27.727802,522.426086,398.184875,-15.089478,509.048828,411.442963,-11.011219,3
98,'2023/10/21 14:52:41:388',3,441.861755,501.271393,0.000849,424.264618,440.252472,23.109499,427.797363,388.161102,22.893818,435.817139,345.781097,20.106882,436.105438,314.045532,19.29759,408.756561,367.958252,-7.081202,466.992554,318.617432,6.036119,483.801758,329.778351,21.54406,477.595825,341.489594,27.981659,426.617004,383.966766,-20.028198,490.174744,337.555969,-6.448532,495.766052,359.146057,10.756694,481.167694,372.887817,14.875744,451.084778,403.112854,-29.55662,508.508179,359.965759,-15.465477,508.29837,383.577789,-0.775154,492.245087,398.431671,1.451852,478.709839,422.242004,-37.890312,522.697327,385.961945,-23.673744,519.403992,402.974823,-11.757662,504.427246,416.630585,-8.563518,3
99,'2023/10/21 14:52:41:718',3,443.779388,499.269745,0.000693,424.864716,438.931213,20.808395,427.503082,388.26181,19.673552,436.243622,346.625122,16.047966,438.832977,315.605988,13.320662,406.511078,372.093292,-10.194134,463.687317,319.238892,1.606068,480.868896,331.530731,16.800531,475.059784,344.649475,23.29952,424.446716,389.939545,-22.268923,485.115845,336.91864,-10.217929,493.837341,357.415619,7.536567,481.384186,372.455505,12.383823,448.775879,409.233795,-31.100096,504.921753,358.077179,-18.735821,507.187469,381.215881,-3.834222,492.789734,396.602905,-1.084605,476.332947,428.016815,-38.85434,519.049011,385.348541,-26.329124,517.670166,400.915985,-14.31243,504.145355,414.253204,-10.260471,3
100,'2023/10/21 14:52:42:332',3,443.304718,500.444214,0.000679,426.024231,439.260254,20.252436,430.647369,386.964508,18.169256,439.945618,343.998383,13.753169,441.188385,311.348022,10.397174,406.579376,368.601563,-11.349749,467.384827,318.971191,0.5775,484.223694,332.621948,15.34984,477.133423,346.054382,21.228512,423.955841,387.272125,-23.436939,488.767609,337.634979,-11.265206,496.249878,360.023376,6.731289,482.098206,375.573547,11.326451,447.971008,407.584381,-32.3055,508.152191,359.195251,-19.314211,509.163086,384.017426,-3.932626,493.320953,399.72821,-1.329755,475.219421,427.444855,-40.290306,521.123718,385.96228,-26.570768,519.406311,402.978546,-13.903321,505.147186,416.952667,-9.755371,3
101,'2023/10/21 14:52:42:334',3,434.554352,501.795563,0.000866,416.331512,441.400696,20.253279,424.053192,388.433472,17.474466,437.50769,345.985443,12.511841,443.963074,313.163635,8.90379,392.786621,370.316132,-14.220062,456.020355,318.893158,-1.212025,474.317963,331.065735,15.719547,468.367859,343.014313,23.180351,411.106934,388.771729,-26.683449,478.247681,337.529297,-14.218004,486.137756,359.011688,4.450333,472.636353,372.478363,9.7604,436.862885,409.223724,-35.639732,497.967743,359.372131,-22.295179,500.391998,383.468719,-6.297705,484.744965,399.182831,-3.136425,465.682312,428.883698,-43.599827,512.373718,386.816437,-29.84807,511.067993,403.635437,-17.141415,496.878784,418.154297,-13.046646,3
102,'2023/10/21 14:52:42:942',3,434.569763,501.199188,0.000815,415.541046,441.508484,19.115101,421.291962,388.677795,16.294073,432.748566,345.724792,11.508811,437.516388,313.384613,8.254879,397.080048,371.814545,-15.558102,459.703125,319.345978,-3.935657,475.715393,332.838104,12.611566,467.719818,345.957031,20.185375,414.529144,390.399414,-27.49979,481.324219,337.779266,-16.352493,490.136749,357.274719,2.536687,477.547699,369.75235,8.605869,438.410217,411.321533,-36.121037,498.931732,360.708771,-24.248188,501.328217,382.835022,-8.055706,486.422516,397.291626,-4.13965,464.933502,432.052216,-43.811085,510.73703,389.745483,-31.568378,509.076721,404.070862,-18.890133,495.101105,416.773499,-14.171041,3
103,'2023/10/21 14:52:42:943',3,435.391113,499.555664,0.000822,414.316803,439.165985,20.509239,417.79538,386.341614,18.813753,427.821686,343.589722,14.630149,431.394836,312.886383,11.839544,393.030518,369.084595,-12.274885,457.054657,316.838287,-0.33121,473.495361,329.82251,16.29557,466.35556,342.494263,23.821573,410.257202,386.327484,-24.7819,478.689056,334.816437,-13.372002,487.335846,354.52356,4.650426,475.01532,366.551331,10.273348,434.078278,406.531494,-33.934151,496.256134,357.065277,-22.151041,499.111633,379.857574,-6.688501,484.37204,393.772186,-3.082349,460.891022,426.734924,-41.936939,507.658691,386.382385,-30.279236,506.348633,401.650513,-18.152805,492.509399,414.004761,-13.711249,3
104,'2023/10/21 14:52:43:552',3,433.817108,500.20816,0.000857,415.045197,439.697601,21.333754,420.318481,385.984406,19.398169,430.26944,342.459229,15.129478,432.454712,309.991943,12.794972,396.399017,367.760406,-12.50222,460.185974,316.781586,0.683237,476.892029,328.78006,17.954411,469.751617,340.936066,25.602251,413.80957,385.010193,-25.509823,481.771118,336.152405,-12.603207,489.116455,357.325378,5.63091,475.738037,370.323456,10.508291,438.037079,405.181702,-35.001068,499.175995,359.1091,-21.507729,501.03476,383.029877,-6.050973,485.558105,398.06778,-3.30022,465.245636,425.328583,-43.419212,511.910767,386.805176,-29.935957,510.036499,403.805878,-17.847717,495.600677,417.966827,-14.323349,3
